description,item,first_word,second_word,item_shorthand_desc,sentence_word_match,sentence_word_source,sentence_word_score,sentence_word_match_Q,sentence_word_source_Q,sentence_word_score_Q,shorthand_word_match,shorthand_word_source,shorthand_word_score,shorthand_word_match_Q,shorthand_word_source_Q,shorthand_word_score_Q,max_score,best_source,best_match,portion_size
Fat that is spread (thick amount) onto bread other: not specified type of spread but ticked low fat,bread_other_spread_dunno_lowfat_thick,bread,other,bread other spread dunno lowfat thick,Low fat spread not polyunsaturated,scheelbeek,67.99872517585754,Reduced fat spread (not polyunsaturated),scheelbeek,83.53506922721863,"White bread (not high fibre, not multiseed)",scheelbeek,61.523085832595825,Reduced fat spread (not polyunsaturated),scheelbeek,77.51275897026062,83.53506922721863,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: not specified type of spread but ticked low fat,bread_other_spread_dunno_lowfat_thin,bread,other,bread other spread dunno lowfat thin,Low fat spread not polyunsaturated,scheelbeek,69.13222074508667,Reduced fat spread (not polyunsaturated),scheelbeek,84.53124761581421,Low fat spread not polyunsaturated,scheelbeek,63.74133825302124,Reduced fat spread (not polyunsaturated),scheelbeek,79.40338850021362,84.53124761581421,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
Fat that is spread (medium amount) onto bread other: not specified type of spread but ticked very low fat,bread_other_spread_dunno_vlowfat_med,bread,other,bread other spread dunno vlowfat med,Low fat spread not polyunsaturated,scheelbeek,69.17735934257507,Reduced fat spread (not polyunsaturated),scheelbeek,81.73177838,Wholemeal bread,scheelbeek,58.76796841621399,Reduced fat spread (not polyunsaturated),scheelbeek,81.41732811927795,81.73177838,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),5
Fat that is spread (thick amount) onto bread other: not specified type of spread but ticked very low fat,bread_other_spread_dunno_vlowfat_thick,bread,other,bread other spread dunno vlowfat thick,Low fat spread not polyunsaturated,scheelbeek,68.19428205490112,Reduced fat spread (not polyunsaturated),scheelbeek,83.20067524909973,Wholemeal bread,scheelbeek,59.81963276863098,Reduced fat spread (not polyunsaturated),scheelbeek,76.82033181190491,83.20067524909973,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: not specified type of spread but ticked very low fat,bread_other_spread_dunno_vlowfat_thin,bread,other,bread other spread dunno vlowfat thin,Low fat spread not polyunsaturated,scheelbeek,69.33172345161438,Reduced fat spread (not polyunsaturated),scheelbeek,84.41929817199707,Low fat spread not polyunsaturated,scheelbeek,59.364014863967896,Reduced fat spread (not polyunsaturated),scheelbeek,80.35854697227478,84.41929817199707,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
Fat that is spread (medium amount) onto bread other: ticked hard margarine (hard block margarine in wrapper),bread_other_spread_hardmarg_med,bread,other,bread other spread hardmarg med,Block margarine,scheelbeek,55.94183802604675,Block margarine,scheelbeek,77.26615071296692,Other bread,scheelbeek,62.786656618118286,Block margarine,scheelbeek,79.85873818397522,79.85873818397522,shorthand_word_score_Q,Block margarine,7
Fat that is spread (thick amount) onto bread other: ticked hard margarine (hard block margarine in wrapper),bread_other_spread_hardmarg_thick,bread,other,bread other spread hardmarg thick,Block margarine,scheelbeek,56.08721971511841,Block margarine,scheelbeek,74.44279193878174,Wholemeal bread,scheelbeek,65.30607342720032,Brown granary and wheatgerm bread,scheelbeek,78.29933762550354,78.29933762550354,shorthand_word_score_Q,Brown granary and wheatgerm bread,10
Fat that is spread (thin amount) onto bread other: ticked hard margarine (hard block margarine in wrapper),bread_other_spread_hardmarg_thin,bread,other,bread other spread hardmarg thin,Block margarine,scheelbeek,56.680846214294434,Block margarine,scheelbeek,78.48878502845764,Wholemeal bread,scheelbeek,64.07898068,Brown granary and wheatgerm bread,scheelbeek,77.95465588569641,78.48878502845764,sentence_word_score_Q,Block margarine,5
Fat that is spread (medium amount) onto bread other: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_other_spread_olive_chol_med,bread,other,bread other spread olive chol med,Reduced fat spread (not polyunsaturated),scheelbeek,58.47790837287903,Polyunsaturated low fat spread,scheelbeek,77.6830256,Other bread,scheelbeek,63.020485639572144,Polyunsaturated low fat spread,scheelbeek,79.14934158325195,79.14934158325195,shorthand_word_score_Q,Polyunsaturated low fat spread,5
Fat that is spread (thick amount) onto bread other: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_other_spread_olive_chol_thick,bread,other,bread other spread olive chol thick,Reduced fat spread (not polyunsaturated),scheelbeek,57.87404179573059,Low fat spread not polyunsaturated,scheelbeek,75.99353194236755,Other bread,scheelbeek,63.415759801864624,Reduced fat spread (not polyunsaturated),scheelbeek,77.37317085266113,77.37317085266113,shorthand_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: ticked cholesterol lowering olive spread e.g Benecol/Flora pro active olive spread,bread_other_spread_olive_chol_thin,bread,other,bread other spread olive chol thin,Reduced fat spread (not polyunsaturated),scheelbeek,58.69676470756531,Polyunsaturated low fat spread,scheelbeek,79.88369464874268,Other bread,scheelbeek,61.34951710700989,Reduced fat spread (not polyunsaturated),scheelbeek,77.20430493354797,79.88369464874268,sentence_word_score_Q,Polyunsaturated low fat spread,3
Fat that is spread (medium amount) onto bread other: ticked olive spread but not specified amount of fat,bread_other_spread_olive_dunno_med,bread,other,bread other spread olive dunno med,Low fat spread not polyunsaturated total,eustachio,60.80386043,Reduced fat spread (not polyunsaturated),scheelbeek,78.98106575012207,Other bread,scheelbeek,63.49431872367859,OLIVE OIL,petersson,79.82304096221924,79.82304096221924,shorthand_word_score_Q,OLIVE OIL,5
Fat that is spread (thick amount) onto bread other: ticked olive spread but not specified amount of fat,bread_other_spread_olive_dunno_thick,bread,other,bread other spread olive dunno thick,Low fat spread not polyunsaturated,scheelbeek,60.65508127212525,Reduced fat spread (not polyunsaturated),scheelbeek,78.79462838172913,BREAD PLAIN**,petersson,61.634284257888794,Olives,eustachio,76.21588110923767,78.79462838172913,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: ticked olive spread but not specified amount of fat,bread_other_spread_olive_dunno_thin,bread,other,bread other spread olive dunno thin,Low fat spread not polyunsaturated,scheelbeek,62.14540600776672,Reduced fat spread (not polyunsaturated),scheelbeek,80.59713840484619,BREAD PLAIN**,petersson,60.809701681137085,Reduced fat spread (polyunsaturated),scheelbeek,76.34738683700562,80.59713840484619,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
Fat that is spread (medium amount) onto bread other: ticked olive spread with normal amount of % fat,bread_other_spread_olive_fat_med,bread,other,bread other spread olive fat med,Low fat spread not polyunsaturated,scheelbeek,58.344489336013794,Reduced fat spread (not polyunsaturated),scheelbeek,80.0006628,Other bread,scheelbeek,60.72843074798584,OLIVE OIL,petersson,80.12174367904663,80.12174367904663,shorthand_word_score_Q,OLIVE OIL,5
Fat that is spread (thick amount) onto bread other: ticked olive spread with normal amount of % fat,bread_other_spread_olive_fat_thick,bread,other,bread other spread olive fat thick,Low fat spread not polyunsaturated,scheelbeek,58.16890001296997,Reduced fat spread (not polyunsaturated),scheelbeek,79.30622100830078,Other bread,scheelbeek,60.57231426239014,Reduced fat spread (not polyunsaturated),scheelbeek,76.50880813598633,79.30622100830078,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: ticked olive spread with normal amount of % fat,bread_other_spread_olive_fat_thin,bread,other,bread other spread olive fat thin,Low fat spread not polyunsaturated,scheelbeek,59.65843200683594,Reduced fat spread (not polyunsaturated),scheelbeek,82.10607171058655,Other bread,scheelbeek,58.654749393463135,Reduced fat spread (not polyunsaturated),scheelbeek,79.27981615066528,82.10607171058655,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
"Fat that is spread (medium amount) onto bread other: ticked olive spread, low fat",bread_other_spread_olive_lowfat_med,bread,other,bread other spread olive lowfat med,Low fat spread not polyunsaturated,scheelbeek,62.14706301689148,Polyunsaturated low fat spread,scheelbeek,81.71240091323853,Other bread,scheelbeek,60.54743528366089,Polyunsaturated low fat spread,scheelbeek,83.05343389511108,83.05343389511108,shorthand_word_score_Q,Polyunsaturated low fat spread,5
"Fat that is spread (thick amount) onto bread other: ticked olive spread, low fat",bread_other_spread_olive_lowfat_thick,bread,other,bread other spread olive lowfat thick,Low fat spread not polyunsaturated,scheelbeek,61.604177951812744,Reduced fat spread (not polyunsaturated),scheelbeek,79.82604503631592,"White bread (not high fibre, not multiseed)",scheelbeek,62.672001123428345,Polyunsaturated low fat spread,scheelbeek,80.61171174049377,80.61171174049377,shorthand_word_score_Q,Polyunsaturated low fat spread,7
"Fat that is spread (thin amount) onto bread other: ticked olive spread, low fat",bread_other_spread_olive_lowfat_thin,bread,other,bread other spread olive lowfat thin,Low fat spread not polyunsaturated,scheelbeek,62.575483322143555,Reduced fat spread (not polyunsaturated),scheelbeek,83.48864316940308,"White bread (not high fibre, not multiseed)",scheelbeek,61.72236204147339,Polyunsaturated low fat spread,scheelbeek,81.15941882133484,83.48864316940308,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
"Fat that is spread (medium amount) onto bread other: ticked olive spread, very low fat",bread_other_spread_olive_vlowfat_med,bread,other,bread other spread olive vlowfat med,Low fat spread not polyunsaturated,scheelbeek,61.522507667541504,Polyunsaturated low fat spread,scheelbeek,80.27175068855286,Other bread,scheelbeek,62.59435415267944,Polyunsaturated low fat spread,scheelbeek,82.98298120498657,82.98298120498657,shorthand_word_score_Q,Polyunsaturated low fat spread,5
"Fat that is spread (thick amount) onto bread other: ticked olive spread, very low fat",bread_other_spread_olive_vlowfat_thick,bread,other,bread other spread olive vlowfat thick,Low fat spread not polyunsaturated,scheelbeek,60.98507642745972,Reduced fat spread (not polyunsaturated),scheelbeek,76.87093615531921,Wholemeal bread,scheelbeek,61.53542399406433,Polyunsaturated low fat spread,scheelbeek,79.99210953712463,79.99210953712463,shorthand_word_score_Q,Polyunsaturated low fat spread,7
"Fat that is spread (thin amount) onto bread other: ticked olive spread, very low fat",bread_other_spread_olive_vlowfat_thin,bread,other,bread other spread olive vlowfat thin,Low fat spread not polyunsaturated,scheelbeek,62.0164156,Reduced fat spread (not polyunsaturated),scheelbeek,81.86552525,"White bread (not high fibre, not multiseed)",scheelbeek,59.079188108444214,Polyunsaturated low fat spread,scheelbeek,80.79971075057983,81.86552525,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
Fat that is spread (medium amount) onto bread other: ticked other spread e.g ghee,bread_other_spread_other_med,bread,other,bread other spread other med,Low fat spread not polyunsaturated,scheelbeek,61.020106077194214,Reduced fat spread (not polyunsaturated),scheelbeek,81.62271976470947,Other bread,scheelbeek,67.73575544,MARGARINE*,petersson,76.66861414909363,81.62271976470947,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),5
Fat that is spread (thick amount) onto bread other: ticked other spread e.g ghee,bread_other_spread_other_thick,bread,other,bread other spread other thick,Low fat spread not polyunsaturated,scheelbeek,60.03643274307251,Reduced fat spread (not polyunsaturated),scheelbeek,81.0130775,Other bread,scheelbeek,70.59301137924194,Sweet spreads fillings and icing total,eustachio,78.81028056144714,81.0130775,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),7
Fat that is spread (thin amount) onto bread other: ticked other spread e.g ghee,bread_other_spread_other_thin,bread,other,bread other spread other thin,Low fat spread not polyunsaturated,scheelbeek,61.11966371536255,Reduced fat spread (not polyunsaturated),scheelbeek,82.67476558685303,Other bread,scheelbeek,70.77643275260925,Other bread,scheelbeek,81.67316913604736,82.67476558685303,sentence_word_score_Q,Reduced fat spread (not polyunsaturated),3
Fat that is spread (medium amount) onto bread other: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_other_spread_polymarg_chol_med,bread,other,bread other spread polymarg chol med,Reduced fat spread (not polyunsaturated),scheelbeek,61.124032735824585,Low fat spread not polyunsaturated,scheelbeek,72.95454144477844,Other bread,scheelbeek,61.13278269767761,Low fat spread not polyunsaturated total,eustachio,74.24822449684143,74.24822449684143,shorthand_word_score_Q,Low fat spread not polyunsaturated total,5
Fat that is spread (thick amount) onto bread other: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_other_spread_polymarg_chol_thick,bread,other,bread other spread polymarg chol thick,Reduced fat spread (not polyunsaturated),scheelbeek,60.341280698776245,Low fat spread not polyunsaturated,scheelbeek,72.68659472465515,"White bread (not high fibre, not multiseed)",scheelbeek,61.47308945655823,Block margarine,scheelbeek,78.74174118041992,78.74174118041992,shorthand_word_score_Q,Block margarine,7
Fat that is spread (thin amount) onto bread other: ticked polyunsaturated margarine (e.g Flora) and also cholesterol lowering,bread_other_spread_polymarg_chol_thin,bread,other,bread other spread polymarg chol thin,Reduced fat spread (not polyunsaturated),scheelbeek,61.16865277290344,Low fat spread not polyunsaturated,scheelbeek,73.42042326927185,"White bread (not high fibre, not multiseed)",scheelbeek,60.80638766288757,Polyunsaturated low fat spread,scheelbeek,78.45418453216553,78.45418453216553,shorthand_word_score_Q,Polyunsaturated low fat spread,3
Fat that is spread (medium amount) onto bread other: ticked polyunsaturated margarine (e.g Flora) but not specified amount of fat,bread_other_spread_polymarg_dunno_med,bread,other,bread other spread polymarg dunno med,Low fat spread not polyunsaturated,scheelbeek,66.51488542556763,Low fat spread not polyunsaturated,scheelbeek,78.34617495536804,Other bread,scheelbeek,64.94001746177673,Block margarine,scheelbeek,82.49443769454956,82.49443769454956,shorthand_word_score_Q,Block margarine,5
